REF_DATE,cpi_trim_mom,cpi_trim_mom_saar,cpi_trim_mm3_mom,cpi_trim_mm3_saar,cpi_trim_yoy,cpi_trim_mom_pct,cpi_trim_mom_saar_pct,cpi_trim_mm3_saar_pct,cpi_trim_yoy_pct
1976-03-01,0.008356173616083332,0.10501338601695065,0.010322547773850168,0.13115089913939415,0.15922891070028244,0.8356173616083331,10.501338601695064,13.115089913939414,15.922891070028244
1976-04-01,0.01155407624097537,0.14780801727491655,0.009779938475093371,0.12388237001596969,0.16074542662363367,1.155407624097537,14.780801727491655,12.38823700159697,16.074542662363367
1976-05-01,0.008416047801412477,0.10580100518556357,0.009442099219490395,0.11937849344463825,0.15957555915896493,0.8416047801412477,10.580100518556357,11.937849344463825,15.957555915896492
1976-06-01,0.009190350804694726,0.11603309449520438,0.009720158282360858,0.12308420760134897,0.1571887519684576,0.9190350804694726,11.603309449520438,12.308420760134897,15.718875196845762
1976-07-01,0.0073490122688471314,0.09184145413416878,0.008318470291651446,0.10451767889564745,0.14310945493309024,0.7349012268847132,9.184145413416879,10.451767889564746,14.310945493309024
1976-08-01,0.009995362264697038,0.12676294160629875,0.008844908446079632,0.11145754384526696,0.1340924541269135,0.9995362264697037,12.676294160629876,11.145754384526697,13.409245412691352
1976-09-01,0.013862125273731382,0.17963267485900825,0.010402166602425184,0.1322210518945126,0.14070171039114365,1.3862125273731383,17.963267485900825,13.222105189451261,14.070171039114365
1976-10-01,0.011389836195437833,0.145573659770039,0.011749107911288753,0.15046645886632293,0.13509844050397812,1.1389836195437832,14.5573659770039,15.046645886632293,13.509844050397813
1976-11-01,0.0059019419219051485,0.07316811000031342,0.010384634463691455,0.1319853236318338,0.12684800134909424,0.5901941921905148,7.316811000031342,13.198532363183379,12.684800134909423
1976-12-01,0.008695495427496269,0.10948382891665509,0.008662424514946417,0.10904740352652298,0.12380744805423638,0.8695495427496268,10.94838289166551,10.904740352652297,12.380744805423639
1977-01-01,0.01075945054321274,0.1370347239833578,0.00845229596420472,0.1062780842291553,0.12112049580960593,1.075945054321274,13.70347239833578,10.62780842291553,12.112049580960594
